"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Police officers per 100,000 population","Rate","257","units ","0","v80751157","16.6","","..","","","0"
"2001","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Authorized police officer strength","Number","223","units ","0","v65783656","16.12","3175","","","","0"
"2001","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v80751154","16.13","","..","","","0"
"2001","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Criminal Code incidents per police officer","Rate","257","units ","0","v80751158","16.7","","..","","","0"
"2001","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total expenditures on policing","Dollars","81","thousands","3","v21570914","16.8","1548614","","","t","0"
"2001","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Crime severity index","Index","160","units ","0","v80751155","16.14","","..","","","0"
"2001","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Weighted clearance rate","Rate","257","units ","0","v80751156","16.15","","..","","","0"
"2002","Canada","2016A000011124","Total number of all personnel","Number","223","units ","0","v19457795","1.1","79154","","","","0"
"2002","Canada","2016A000011124","Total number of police officers","Number","223","units ","0","v19457793","1.2","58422","","","","0"
"2002","Canada","2016A000011124","Male police officers","Number","223","units ","0","v53509173","1.10","49504","","","","0"
"2002","Canada","2016A000011124","Female police officers","Number","223","units ","0","v53509174","1.11","8918","","","","0"
"2002","Canada","2016A000011124","Total number of civilian and other personnel","Number","223","units ","0","v19457794","1.3","20732","","","","0"
"2002","Canada","2016A000011124","Police-civilian ratio","Ratio","270","units ","0","v19457796","1.4","2.8","","","","1"
"2002","Canada","2016A000011124","Population per police officer","Rate","257","units ","0","v19457797","1.5","537.0","","","t","1"
"2002","Canada","2016A000011124","Police officers per 100,000 population","Rate","257","units ","0","v19457798","1.6","186.3","","","","1"
"2002","Canada","2016A000011124","Authorized police officer strength","Number","223","units ","0","v65783478","1.12","65914","","","","0"
"2002","Canada","2016A000011124","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783479","1.13","210.2","","","","1"
"2002","Canada","2016A000011124","Criminal Code incidents per police officer","Rate","257","units ","0","v19457799","1.7","40.3","","","","1"
"2002","Canada","2016A000011124","Total expenditures on policing","Dollars","81","thousands","3","v21570899","1.8","7827195","","","t","0"
"2002","Canada","2016A000011124","Per capita cost","Dollars","81","units ","0","v21570915","1.9","249","","","t","0"
"2002","Canada","2016A000011124","Crime severity index","Index","160","units ","0","v65783480","1.14","104.14","","","","2"
"2002","Canada","2016A000011124","Weighted clearance rate","Rate","257","units ","0","v65783481","1.15","34.53","","","","2"
"2002","Newfoundland and Labrador","2016A000210","Total number of all personnel","Number","223","units ","0","v19457802","2.1","1011","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Total number of police officers","Number","223","units ","0","v19457800","2.2","779","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Male police officers","Number","223","units ","0","v53509189","2.10","687","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Female police officers","Number","223","units ","0","v53509190","2.11","92","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Total number of civilian and other personnel","Number","223","units ","0","v19457801","2.3","232","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Police-civilian ratio","Ratio","270","units ","0","v19457803","2.4","3.4","","","","1"
"2002","Newfoundland and Labrador","2016A000210","Population per police officer","Rate","257","units ","0","v19457804","2.5","666.8","","","t","1"
"2002","Newfoundland and Labrador","2016A000210","Police officers per 100,000 population","Rate","257","units ","0","v19457805","2.6","149.9","","","","1"
"2002","Newfoundland and Labrador","2016A000210","Authorized police officer strength","Number","223","units ","0","v65783490","2.12","988","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783491","2.13","190.2","","","","1"
"2002","Newfoundland and Labrador","2016A000210","Criminal Code incidents per police officer","Rate","257","units ","0","v19457806","2.7","40.1","","","","1"
"2002","Newfoundland and Labrador","2016A000210","Total expenditures on policing","Dollars","81","thousands","3","v21570900","2.8","66245","","","t","0"
"2002","Newfoundland and Labrador","2016A000210","Per capita cost","Dollars","81","units ","0","v21570916","2.9","128","","","t","0"
"2002","Newfoundland and Labrador","2016A000210","Crime severity index","Index","160","units ","0","v65783492","2.14","71.38","","","","2"
"2002","Newfoundland and Labrador","2016A000210","Weighted clearance rate","Rate","257","units ","0","v65783493","2.15","35.30","","","","2"
"2002","Prince Edward Island","2016A000211","Total number of all personnel","Number","223","units ","0","v19457809","3.1","285","","","","0"
"2002","Prince Edward Island","2016A000211","Total number of police officers","Number","223","units ","0","v19457807","3.2","214","","","","0"
"2002","Prince Edward Island","2016A000211","Male police officers","Number","223","units ","0","v53509191","3.10","189","","","","0"
"2002","Prince Edward Island","2016A000211","Female police officers","Number","223","units ","0","v53509192","3.11","25","","","","0"
"2002","Prince Edward Island","2016A000211","Total number of civilian and other personnel","Number","223","units ","0","v19457808","3.3","71","","","","0"
"2002","Prince Edward Island","2016A000211","Police-civilian ratio","Ratio","270","units ","0","v19457810","3.4","3.0","","","","1"
"2002","Prince Edward Island","2016A000211","Population per police officer","Rate","257","units ","0","v19457811","3.5","639.9","","","t","1"
"2002","Prince Edward Island","2016A000211","Police officers per 100,000 population","Rate","257","units ","0","v19457812","3.6","156.3","","","","1"
"2002","Prince Edward Island","2016A000211","Authorized police officer strength","Number","223","units ","0","v65783502","3.12","260","","","","0"
"2002","Prince Edward Island","2016A000211","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783503","3.13","190.0","","","","1"
"2002","Prince Edward Island","2016A000211","Criminal Code incidents per police officer","Rate","257","units ","0","v19457813","3.7","49.7","","","","1"
"2002","Prince Edward Island","2016A000211","Total expenditures on policing","Dollars","81","thousands","3","v21570901","3.8","17067","","","t","0"
"2002","Prince Edward Island","2016A000211","Per capita cost","Dollars","81","units ","0","v21570917","3.9","125","","","t","0"
"2002","Prince Edward Island","2016A000211","Crime severity index","Index","160","units ","0","v65783504","3.14","85.18","","","","2"
"2002","Prince Edward Island","2016A000211","Weighted clearance rate","Rate","257","units ","0","v65783505","3.15","27.66","","","","2"
"2002","Nova Scotia","2016A000212","Total number of all personnel","Number","223","units ","0","v19457816","4.1","2162","","","","0"
"2002","Nova Scotia","2016A000212","Total number of police officers","Number","223","units ","0","v19457814","4.2","1592","","","","0"
"2002","Nova Scotia","2016A000212","Male police officers","Number","223","units ","0","v53509193","4.10","1421","","","","0"
"2002","Nova Scotia","2016A000212","Female police officers","Number","223","units ","0","v53509194","4.11","171","","","","0"
"2002","Nova Scotia","2016A000212","Total number of civilian and other personnel","Number","223","units ","0","v19457815","4.3","570","","","","0"
"2002","Nova Scotia","2016A000212","Police-civilian ratio","Ratio","270","units ","0","v19457817","4.4","2.8","","","","1"
"2002","Nova Scotia","2016A000212","Population per police officer","Rate","257","units ","0","v19457818","4.5","587.0","","","t","1"
"2002","Nova Scotia","2016A000212","Police officers per 100,000 population","Rate","257","units ","0","v19457819","4.6","170.3","","","","1"
"2002","Nova Scotia","2016A000212","Authorized police officer strength","Number","223","units ","0","v65783514","4.12","1876","","","","0"
"2002","Nova Scotia","2016A000212","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783515","4.13","200.6","","","","1"
"2002","Nova Scotia","2016A000212","Criminal Code incidents per police officer","Rate","257","units ","0","v19457820","4.7","45.4","","","","1"
"2002","Nova Scotia","2016A000212","Total expenditures on policing","Dollars","81","thousands","3","v21570902","4.8","129724","","","t","0"
"2002","Nova Scotia","2016A000212","Per capita cost","Dollars","81","units ","0","v21570918","4.9","139","","","t","0"
"2002","Nova Scotia","2016A000212","Crime severity index","Index","160","units ","0","v65783516","4.14","93.91","","","","2"
"2002","Nova Scotia","2016A000212","Weighted clearance rate","Rate","257","units ","0","v65783517","4.15","34.25","","","","2"
"2002","New Brunswick","2016A000213","Total number of all personnel","Number","223","units ","0","v19457823","5.1","1621","","","","0"
"2002","New Brunswick","2016A000213","Total number of police officers","Number","223","units ","0","v19457821","5.2","1306","","","","0"
"2002","New Brunswick","2016A000213","Male police officers","Number","223","units ","0","v53509195","5.10","1156","","","","0"
"2002","New Brunswick","2016A000213","Female police officers","Number","223","units ","0","v53509196","5.11","150","","","","0"
"2002","New Brunswick","2016A000213","Total number of civilian and other personnel","Number","223","units ","0","v19457822","5.3","315","","","","0"
"2002","New Brunswick","2016A000213","Police-civilian ratio","Ratio","270","units ","0","v19457824","5.4","4.1","","","","1"
"2002","New Brunswick","2016A000213","Population per police officer","Rate","257","units ","0","v19457825","5.5","574.5","","","t","1"
"2002","New Brunswick","2016A000213","Police officers per 100,000 population","Rate","257","units ","0","v19457826","5.6","174.3","","","","1"
"2002","New Brunswick","2016A000213","Authorized police officer strength","Number","223","units ","0","v65783526","5.12","1478","","","","0"
"2002","New Brunswick","2016A000213","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783527","5.13","197.2","","","","1"
